CUSTOMER_ID,SEGMENT,INDUSTRY,COUNTRY,PLAN,MRR,SUBSCRIPTION_DURATION,CUSTOMER_STATUS,CHURN_LABEL,AVG_MONTHLY_LOGINS,AVG_TICKETS_RAISED,AVG_FEATURE_USAGE
2816,SMB,Real Estate,Australia,Pro,6419,814,Active,0,383.615385,197.153846,43.559021070719862554
2817,Enterprise,Manufacturing,USA,Growth,345,873,Active,0,147.642857,74.214286,54.671980009914545143
2818,SMB,Media,Brazil,Pro,1764,870,Active,0,623.230769,323,50.829249239308356923
2819,Mid-Market,Education,India,Growth,165,92,Churned,1,209,96.333333,52.103285263318357667
2820,Mid-Market,Manufacturing,USA,Growth,465,945,Active,0,184,104,76.921492366185130000
2821,SMB,Real Estate,USA,Growth,1020,1074,Active,0,157.75,80.25,46.541246232270642500
2822,SMB,Media,India,Growth,825,820,Active,0,234,109,25.870094110018470000
2823,SMB,Manufacturing,USA,Growth,615,452,Active,0,180,85,59.974385319954890000
2824,SMB,Professional Services,Japan,Growth,330,799,Active,0,257.727273,135.363636,50.068778622558559782
2825,SMB,Financial Services/Fintech,Brazil,Growth,945,829,Active,0,195.545455,103.090909,51.858431034997558909
2826,Mid-Market,Retail,Singapore,Pro,5782,937,Active,0,371.5,189.5,55.523096274912762286
2827,SMB,Media,France,Growth,795,452,Active,0,222,90,61.444837456060500000
2828,SMB,Technology,Canada,Enterprise,5643,707,Active,0,1234.375,633.25,35.113901493384889375
2829,Mid-Market,Healthcare,USA,Growth,825,730,Active,0,182.375,96.75,33.141410719914561675
2830,Mid-Market,Healthcare,France,Growth,120,576,Active,0,214,95.5,46.484558132414340000
2831,Enterprise,Logistics,UK,Growth,1020,386,Active,0,200,96,75.143842397202950000
2832,SMB,Financial Services/Fintech,Australia,Pro,686,765,Active,0,487.666667,250.666667,53.721879707971385917
2833,SMB,Healthcare,USA,Pro,1127,819,Active,0,487.846154,258.384615,47.150790012796352061
2834,SMB,Technology,USA,Growth,585,777,Active,0,192.545455,102.090909,44.653663737494153364
2835,Mid-Market,Professional Services,UK,Growth,480,357,Churned,1,201.727273,99.909091,53.547227118836458727
2836,SMB,Logistics,India,Enterprise,990,876,Active,0,967.045455,501.545455,47.765685404847244614
2837,Enterprise,Retail,UK,Enterprise,9504,82,Churned,1,1246,556.666667,42.928408737618674333
2838,SMB,Logistics,UK,Growth,270,974,Active,0,151.2,74.6,22.475736359507400720
2839,Enterprise,Manufacturing,UK,Pro,5635,446,Active,0,500,281,40.114490524996626000
2840,Mid-Market,Financial Services/Fintech,USA,Growth,165,830,Active,0,203.416667,97,53.912667280139478042
2841,Enterprise,Media,Singapore,Growth,840,817,Active,0,199.090909,103.636364,39.048136223519972091
2842,SMB,Logistics,Australia,Pro,1519,611,Active,0,488,230.666667,33.662611317598236667
2843,SMB,Media,USA,Pro,7056,840,Active,0,486.7,261.9,47.283782184145764400
2844,SMB,Retail,USA,Growth,435,660,Active,0,265,127,59.813488755594653333
2845,SMB,Real Estate,Brazil,Enterprise,7227,679,Active,0,1122.5,455.5,81.186758269252910000
2846,SMB,Education,Australia,Pro,2156,219,Churned,1,509,248.5,53.070242378459537266
2847,Mid-Market,Real Estate,USA,Growth,1005,777,Active,0,211.25,98.25,41.246775537440029200
2848,SMB,Healthcare,UK,Growth,720,961,Active,0,196.384615,103.538462,43.066280485908617923
2849,Enterprise,Manufacturing,USA,Growth,345,552,Active,0,204,123,29.700509569828460000
2850,SMB,Financial Services/Fintech,USA,Growth,390,549,Active,0,164,90,75.846194814601300000
2851,SMB,Financial Services/Fintech,India,Pro,3724,450,Active,0,456,284,25.436225110274833000
2852,SMB,Healthcare,USA,Growth,405,389,Active,0,200,102,65.126036829925780000
2853,Mid-Market,Professional Services,India,Growth,510,1047,Active,0,196.238095,102.333333,45.484607227291299905
2854,SMB,Media,Canada,Enterprise,7227,439,Active,0,946,449,90.104471264342550000
2855,Enterprise,Financial Services/Fintech,USA,Enterprise,1485,776,Active,0,1209.166667,666,36.669805975572654583
2856,SMB,Real Estate,India,Pro,7105,412,Active,0,506,247,34.145812777432470000
2857,Enterprise,Professional Services,UK,Pro,6664,961,Active,0,519.611111,245.277778,61.358744832646341833
2858,SMB,Professional Services,Germany,Pro,4508,637,Active,0,461.666667,244.5,47.345433990623225667
2859,SMB,Media,India,Pro,4116,519,Active,0,521,217,12.858914553401767000
2860,Mid-Market,Healthcare,Japan,Growth,360,409,Active,0,183,101,79.135963290268340000
2861,Mid-Market,Logistics,USA,Growth,915,1031,Active,0,252.095238,127.47619,51.051186333698461333
2862,SMB,Education,USA,Pro,7252,740,Active,0,487.7,244.6,56.001215294504942900
2863,Enterprise,Financial Services/Fintech,Canada,Growth,225,578,Active,0,191.5,102,53.551104262756726125
2864,SMB,Technology,USA,Growth,885,648,Active,0,143.4,72.6,57.533538875961810000
2865,Mid-Market,Real Estate,Canada,Pro,6272,173,Churned,1,476.5,256.833333,54.953287733583807500
2866,SMB,Retail,USA,Growth,585,388,Active,0,188,95,42.534784373803070000
2867,SMB,Education,Canada,Growth,645,608,Active,0,200.714286,95.714286,43.729497458114648914
2868,SMB,Media,USA,Growth,270,495,Active,0,127.5,65.5,49.223627755228193000
2869,Enterprise,Manufacturing,India,Growth,405,998,Active,0,256.833333,124.277778,51.291987419485585467
2870,Enterprise,Financial Services/Fintech,France,Enterprise,2277,664,Active,0,1284.166667,587,57.744085368704766000
2871,SMB,Professional Services,USA,Pro,2891,1014,Active,0,486.625,252,54.911487367265464469
2872,Enterprise,Healthcare,India,Enterprise,8613,456,Active,0,988,410,29.208214056368497000
2873,SMB,Financial Services/Fintech,UK,Growth,495,268,Churned,1,198.444444,99.222222,54.733709117982790000
2874,Mid-Market,Technology,UK,Pro,6125,1041,Active,0,479.428571,252.357143,48.910093790858124286
2875,SMB,Healthcare,USA,Pro,4263,436,Active,0,423,252,54.045787725346216000
2876,SMB,Professional Services,India,Growth,255,740,Active,0,142.2,75.6,32.655861837393911450
2877,SMB,Logistics,UK,Growth,255,1056,Active,0,198.4,99.95,52.182139609608123850
2878,SMB,Professional Services,USA,Pro,4410,509,Active,0,573,249,87.089461416573040000
2879,SMB,Logistics,Japan,Enterprise,9702,788,Active,0,1042.222222,505.555556,49.762896872876533511
2880,Mid-Market,Logistics,USA,Enterprise,8712,496,Active,0,1034,465,98.610002111359950000
2881,SMB,Healthcare,Japan,Growth,105,473,Active,0,181,83,27.285637546508480000
2882,Enterprise,Education,UK,Growth,675,627,Active,0,195.4,100.4,67.861710593076248800
2883,Mid-Market,Financial Services/Fintech,India,Pro,2254,714,Active,0,508.142857,251.714286,48.290602650495316429
2884,SMB,Technology,Germany,Growth,420,888,Active,0,207.909091,99.272727,46.168661443167850727
2885,SMB,Media,India,Growth,705,638,Active,0,263,123,37.103977626369429000
2886,Mid-Market,Professional Services,Brazil,Growth,1005,995,Active,0,202.307692,99.153846,47.688553743877928508
2887,Enterprise,Financial Services/Fintech,Singapore,Growth,420,938,Active,0,196.7,107,49.831992826991895600
2888,Enterprise,Logistics,UK,Growth,225,892,Active,0,197.142857,92.571429,43.110559047916240543
2889,Mid-Market,Logistics,India,Pro,5096,930,Active,0,503.625,236,26.800224203104199500
2890,SMB,Professional Services,Germany,Enterprise,9108,726,Active,0,852,637,27.946956909681486000
2891,Mid-Market,Logistics,USA,Growth,780,283,Churned,1,150.888889,70.666667,24.935053939930335822
2892,SMB,Manufacturing,Japan,Growth,735,893,Active,0,194.666667,96.333333,37.691488859954987000
2893,SMB,Media,Canada,Pro,3479,754,Active,0,448,263,54.609168033178140000
2894,Mid-Market,Financial Services/Fintech,USA,Growth,690,870,Active,0,146.25,78.25,46.186397561103601350
2895,Enterprise,Retail,UK,Enterprise,4059,765,Active,0,960,637,50.541196060621694000
2896,Enterprise,Retail,Australia,Growth,735,133,Churned,1,203,95.5,34.799315564132067550
2897,SMB,Healthcare,Australia,Enterprise,3564,320,Churned,1,1056.4,528.6,60.465172373249213000
2898,Mid-Market,Professional Services,Australia,Growth,915,37,Churned,1,273,92,15.391565121547856000
2899,Enterprise,Logistics,USA,Enterprise,4851,890,Active,0,726.8125,367.6875,60.015214705839698188
2900,SMB,Healthcare,Australia,Pro,7203,600,Active,0,406.6,182.4,42.233286329323181000
2901,SMB,Real Estate,Singapore,Enterprise,8514,781,Active,0,1019.2,542,46.835331425868767850
2902,SMB,Retail,UK,Pro,1274,889,Active,0,500.666667,245.083333,44.466656062763848583
2903,SMB,Education,Australia,Pro,4802,1102,Active,0,493.277778,251.944444,47.901947484679418444
2904,SMB,Healthcare,USA,Pro,6223,636,Active,0,465,235.5,41.640701277788067500
2905,SMB,Education,USA,Pro,637,1080,Active,0,471.375,258,58.428800835143882875
2906,Mid-Market,Logistics,Australia,Enterprise,1683,590,Active,0,796,497,97.749276443334420000
2907,SMB,Real Estate,USA,Growth,960,783,Active,0,261,121.571429,38.279634861823570700
2908,SMB,Logistics,Germany,Growth,645,490,Active,0,192,93,85.885830857687920000
2909,SMB,Real Estate,Germany,Growth,345,390,Active,0,188,100,70.759509251472650000
2910,SMB,Real Estate,UK,Growth,645,662,Active,0,199.222222,104.222222,53.042397930491516778
2911,Enterprise,Real Estate,UK,Enterprise,1287,934,Active,0,1225,601.764706,48.567582020423720176
2912,SMB,Manufacturing,Singapore,Growth,435,935,Active,0,206.625,99.3125,57.490635198844206044
2913,SMB,Real Estate,USA,Pro,3920,387,Active,0,461,249,62.853687332238295000
2914,Enterprise,Manufacturing,Australia,Pro,6027,673,Active,0,502.666667,242.555556,56.915726948118767856
2915,SMB,Logistics,Japan,Enterprise,4059,890,Active,0,1011.2,518.533333,58.841848701859253333
2916,Mid-Market,Manufacturing,Singapore,Pro,6174,81,Churned,1,642.333333,333,47.512812218029288000
2917,SMB,Financial Services/Fintech,Australia,Growth,750,1032,Active,0,154.8,70.8,48.181721528401358800
2918,SMB,Education,UK,Enterprise,6534,197,Churned,1,992,501.333333,51.094705525978694833
2919,Enterprise,Real Estate,USA,Growth,615,741,Active,0,164.5,72.5,39.962774146062899333
2920,SMB,Technology,USA,Pro,2842,782,Active,0,614.571429,280.714286,56.511779951346247857
2921,SMB,Media,Germany,Growth,810,404,Active,0,214,90,39.300359861720620000
2922,SMB,Healthcare,USA,Growth,180,639,Active,0,193.625,102.25,42.035121456154628563
2923,SMB,Logistics,Singapore,Enterprise,3663,732,Active,0,978.5,491.2,44.989210179130895000
2924,Enterprise,Professional Services,Australia,Pro,4459,682,Active,0,370.142857,181.857143,65.332273740218282429
2925,Mid-Market,Education,USA,Growth,210,1103,Active,0,244.315789,123.157895,64.014867828202276579
2926,SMB,Education,USA,Pro,3430,1023,Active,0,379.866667,186.866667,56.021110286145136000
2927,SMB,Professional Services,Australia,Growth,570,438,Active,0,207,103,33.659434339402890000
2928,Mid-Market,Healthcare,USA,Growth,150,806,Active,0,190.692308,97.923077,53.629931811693277538
2929,Enterprise,Education,France,Pro,6468,41,Churned,1,452,266.5,24.452299912076037500
2930,SMB,Manufacturing,Singapore,Pro,5586,502,Active,0,504,237,66.260293600228110000
2931,Enterprise,Financial Services/Fintech,Japan,Enterprise,1089,710,Active,0,961.5,494.333333,43.626797221849870033
2932,SMB,Retail,France,Pro,2401,834,Active,0,381.222222,194.555556,42.312416064960022000
2933,Mid-Market,Manufacturing,India,Pro,3479,720,Active,0,481.75,259,61.045170786008434750
2934,Enterprise,Real Estate,Australia,Growth,915,414,Active,0,249,91,34.016726121187890000
2935,SMB,Education,Canada,Growth,915,206,Churned,1,195.571429,103.714286,40.755449730959513500
2936,SMB,Manufacturing,Germany,Growth,330,548,Active,0,181,103,63.958177654972740000
2937,SMB,Retail,USA,Enterprise,1386,932,Active,0,1229.692308,619.076923,38.995369073495573985
2938,SMB,Financial Services/Fintech,USA,Growth,1005,931,Active,0,253.166667,123.916667,46.156916581669029750
2939,SMB,Logistics,France,Growth,435,649,Active,0,163,92,47.896891061046496000
2940,Mid-Market,Financial Services/Fintech,Japan,Pro,441,320,Churned,1,509.727273,250.090909,42.397504130863847818
2941,SMB,Technology,Australia,Growth,525,961,Active,0,256.166667,119.333333,38.885309177729839833
2942,SMB,Manufacturing,Canada,Enterprise,7722,556,Active,0,925,561,53.242407409621950000
2943,SMB,Professional Services,Canada,Growth,165,748,Active,0,193.285714,102,49.028838244576361571
2944,SMB,Real Estate,Canada,Pro,4214,952,Active,0,504.833333,238.583333,51.886953995435091750
2945,SMB,Financial Services/Fintech,UK,Growth,360,271,Churned,1,252,125.777778,49.429277748872385000
2946,SMB,Healthcare,Japan,Growth,465,251,Churned,1,240.75,126.5,55.679155971948479125
2947,SMB,Manufacturing,Canada,Enterprise,5346,380,Active,0,1058,521,20.709286294057172000
2948,Enterprise,Logistics,USA,Pro,6860,528,Active,0,477.25,233.75,53.566500373191436500
2949,SMB,Real Estate,France,Growth,300,60,Churned,1,204,105,33.303612357913714000
2950,Enterprise,Professional Services,UK,Growth,780,131,Churned,1,225,113.25,42.955950343790984000
2951,SMB,Professional Services,Germany,Growth,120,791,Active,0,201.6,97.266667,54.464824832190225400
2952,Mid-Market,Media,Australia,Growth,285,921,Active,0,246.777778,121.777778,52.665888110248952111
2953,SMB,Logistics,Germany,Growth,795,575,Active,0,211.8,105.2,33.810823120730928680
2954,Mid-Market,Technology,USA,Pro,4655,732,Active,0,391.666667,183.555556,51.636286911803975111
2955,SMB,Healthcare,USA,Growth,405,1049,Active,0,256.055556,126.388889,40.786018058440643389
2956,Enterprise,Financial Services/Fintech,UK,Growth,435,553,Active,0,230,101,93.093727394849170000
2957,SMB,Financial Services/Fintech,Germany,Pro,4410,324,Churned,1,497.727273,247.727273,25.085377230211563564
2958,Mid-Market,Technology,USA,Growth,165,716,Active,0,213,86,22.167604482381964000
2959,Enterprise,Manufacturing,UK,Pro,784,475,Active,0,550,229,21.918126378998714000
2960,Mid-Market,Retail,Brazil,Pro,2597,232,Churned,1,512.375,259.375,42.634312324927036250
2961,SMB,Professional Services,USA,Growth,90,479,Active,0,236.2,119,47.193042123825189600
2962,SMB,Financial Services/Fintech,India,Growth,390,1062,Active,0,247.086957,122.391304,46.689113549137454574
2963,Enterprise,Manufacturing,India,Growth,990,733,Active,0,197.909091,101,48.228934979862742953
2964,SMB,Media,Singapore,Pro,2499,715,Active,0,480.4,250.4,55.107167671215306750
2965,SMB,Technology,Singapore,Pro,245,626,Active,0,371.666667,199,45.752547608522063167
2966,SMB,Technology,Canada,Pro,2499,207,Churned,1,406.571429,198.857143,52.943769915291637857
2967,SMB,Education,Germany,Enterprise,3168,775,Active,0,944,498.5,79.792028970594000000
2968,Mid-Market,Technology,Australia,Pro,294,934,Active,0,357.666667,194.666667,56.136663448590895333
2969,SMB,Healthcare,UK,Pro,1813,587,Active,0,434,271,4.195947878111506000
2970,SMB,Education,USA,Growth,840,601,Active,0,216,102,58.149787933941400000
2971,SMB,Technology,UK,Growth,870,555,Active,0,221,97,41.266558904500170000
2972,SMB,Real Estate,USA,Growth,825,1038,Active,0,199.625,101.5625,53.263220876838877544
2973,Mid-Market,Healthcare,France,Pro,4704,512,Active,0,558,244,13.885572854325968000
2974,SMB,Real Estate,Japan,Growth,210,668,Active,0,202.6,94.2,61.827101341142254400
2975,SMB,Real Estate,India,Pro,3871,587,Active,0,534,272,26.982419435701022000
2976,SMB,Education,USA,Pro,2205,200,Churned,1,699.166667,297.333333,44.408393933012797430
2977,Enterprise,Professional Services,USA,Growth,900,109,Churned,1,230,96,40.229102079844676667
2978,SMB,Technology,France,Pro,1323,167,Churned,1,524.6,230.4,59.588297595655235200
2979,SMB,Financial Services/Fintech,UK,Growth,960,385,Active,0,197,94,90.616895719453350000
2980,SMB,Manufacturing,India,Growth,360,1064,Active,0,154.409091,73.136364,49.024793664543824409
2981,SMB,Logistics,France,Pro,7105,709,Active,0,491.888889,261.888889,65.684224924553369333
2982,SMB,Logistics,Australia,Pro,3234,454,Active,0,523,259,66.055204406396460000
2983,Mid-Market,Education,USA,Growth,195,132,Churned,1,208.75,102,65.051564742945561250
2984,SMB,Healthcare,USA,Growth,375,900,Active,0,149,72.5,87.140431904720185000
2985,SMB,Real Estate,USA,Growth,975,398,Active,0,222,87,20.890120134795442000
2986,SMB,Professional Services,Canada,Growth,375,937,Active,0,249.333333,125.888889,37.535429128182817472
2987,Enterprise,Healthcare,Brazil,Enterprise,5841,395,Active,0,935,502,53.727396048825460000
2988,SMB,Education,USA,Growth,690,403,Active,0,202,78,14.842084853691595000
2989,SMB,Retail,USA,Enterprise,7821,781,Active,0,996.923077,492.615385,52.836804305394297500
2990,SMB,Manufacturing,Australia,Enterprise,8217,435,Active,0,988,570,50.607035808401090000
2991,SMB,Professional Services,UK,Growth,570,764,Active,0,208.909091,97.909091,55.345347653372927909
2992,Mid-Market,Healthcare,India,Growth,90,1086,Active,0,250.380952,126.238095,53.921570807578838143
2993,SMB,Logistics,USA,Pro,3136,428,Active,0,543,214,12.604729722611586000
2994,SMB,Professional Services,Japan,Growth,870,465,Active,0,193,104,87.543762858415020000
2995,SMB,Real Estate,Singapore,Pro,5782,904,Active,0,504.066667,243.266667,59.743169947372151133
2996,SMB,Financial Services/Fintech,Singapore,Growth,600,135,Churned,1,233.5,130.25,65.120945976048278500
2997,SMB,Technology,USA,Growth,180,886,Active,0,241.722222,124.277778,50.555005341659910000
2998,Enterprise,Financial Services/Fintech,UK,Growth,210,443,Active,0,221,96,55.877272366734980000
2999,SMB,Education,India,Growth,930,428,Active,0,200,108,60.619645936631650000
3000,SMB,Retail,India,Pro,5096,570,Active,0,359,190,53.332685936347156400
3001,SMB,Media,Germany,Enterprise,3267,973,Active,0,989.823529,486.294118,52.214222762505742000
3002,Mid-Market,Retail,UK,Growth,600,469,Active,0,212,87,85.408910933502570000
3003,Mid-Market,Real Estate,UK,Growth,825,855,Active,0,149.307692,70.076923,46.821407009658292923
3004,Enterprise,Retail,Japan,Growth,690,624,Active,0,204.4,93.2,62.104130563285122800
3005,SMB,Manufacturing,USA,Growth,825,273,Churned,1,201.444444,100.777778,51.021257754748049778
3006,SMB,Media,USA,Pro,2646,753,Active,0,497.105263,248.052632,38.563228928191690474
3007,SMB,Education,USA,Pro,1176,1073,Active,0,505.321429,246.607143,53.145730052158136000
3008,SMB,Technology,France,Growth,795,693,Active,0,198.571429,105,52.207149033168082500
3009,SMB,Healthcare,USA,Pro,7007,581,Active,0,374.888889,179.444444,50.703012917114352556
3010,SMB,Financial Services/Fintech,Canada,Pro,1764,962,Active,0,621.666667,316.095238,31.837512818066572771
3011,SMB,Manufacturing,UK,Growth,885,839,Active,0,207.875,96.3125,53.852876824150839638
